time,coin,dir,px,sz,ntl,fee,closedPnl
2025/10/31 18:43:07,ETH,Open Long,3851.4,0.647,2491.8558000000003,1.121334,-1.121334
2025/10/31 18:51:00,ETH,Close Long,3846.1,0.647,2488.4267,1.119791,-4.548891
2025/10/31 21:30:16,SOL,Open Short,186.73,3.96,739.4508,0.332751,-0.332751
2025/10/31 21:45:09,ETH,Open Short,3836.4,0.449,1722.5436,0.775144,-0.775144
2025/10/31 22:10:39,SOL,Close Short,188.541969697,3.96,746.6262000001201,0.335981,-7.511381
2025/10/31 22:12:18,ETH,Close Short,3854.1,0.449,1730.4909,0.77872,-8.72602
2025/10/31 22:15:26,BNB,Open Short,1079,0.352,379.808,0.170913,-0.170913
2025/10/31 22:54:39,BNB,Close Short,1085,0.352,381.91999999999996,0.171864,-2.283864
2025/10/31 22:57:57,HYPE,Open Short,44.893,8.42,377.99906,0.170099,-0.170099
2025/10/31 23:13:13,XRP,Open Short,2.5309,149,377.1041,0.169696,-0.169696
2025/10/31 23:40:13,HYPE,Close Short,44.17,8.42,371.9114,0.16736,5.920299999999999
2025/10/31 23:40:17,SOL,Open Short,188.31,3.8,715.578,0.32201,-0.32201
2025/10/31 23:53:52,XRP,Close Short,2.5241,149,376.0909,0.16924,0.84396
2025/10/31 23:56:56,HYPE,Open Short,44.051,8.72,384.12472,0.172856,-0.172856
2025/11/1 00:12:00,ETH,Open Short,3849.8,0.3369,1296.9976199999999,0.583648,-0.583648
2025/11/1 01:20:53,HYPE,Close Short,42.498,8.72,370.58256,0.166762,13.375398
2025/11/1 01:27:06,HYPE,Open Short,42.782,9.62,411.56283999999994,0.185203,-0.185203
2025/11/1 01:39:04,HYPE,Close Short,43.132,9.62,414.92983999999996,0.186718,-3.553718
2025/11/1 02:20:59,BNB,Open Short,1077.1,0.4,430.84,0.193878,-0.193878
2025/11/1 02:53:55,SOL,Close Short,185.6895526316,3.8,705.62030000008,0.317528,9.640172000000002
2025/11/1 03:05:56,SOL,Open Short,185.2,2.7,500.04,0.225018,-0.225018
2025/11/1 03:44:17,SOL,Close Short,188.54,2.7,509.058,0.229076,-9.247076
2025/11/1 03:54:06,SOL,Open Short,188.87,1.98,373.9626,0.168283,-0.168283
2025/11/1 04:06:01,SOL,Close Short,187.9882828283,1.98,372.21680000003397,0.167495,1.578305
2025/11/1 04:35:57,BNB,Close Short,1087.6,0.4,435.03999999999996,0.195768,-4.395768
2025/11/1 05:00:05,SOL,Open Short,186.86,2.07,386.8002,0.17406,-0.17406
2025/11/1 06:11:48,ETH,Close Short,3863.3,0.3369,1301.54577,0.585695,-5.133845
2025/11/1 06:11:51,SOL,Close Short,187.55,2.07,388.2285,0.174702,-1.6030019999999998
2025/11/1 06:23:53,ETH,Open Long,3854.1,0.6203,2390.69823,1.075813,-1.075813
2025/11/1 06:29:54,ETH,Close Long,3855.242447203,0.6203,2391.4068900000207,1.076132,-0.36747200000000013
2025/11/1 06:39:08,BNB,Open Long,1088.4,0.459,499.57560000000007,0.224809,-0.224809
2025/11/1 07:41:48,BNB,Close Long,1089.8,0.459,500.2182,0.225098,0.41750199999999993
2025/11/1 07:45:05,HYPE,Open Short,43.829,11.41,500.08889,0.22504,-0.22504
2025/11/1 07:59:53,ETH,Open Short,3845.9,0.4899,1884.10641,0.847847,-0.847847
2025/11/1 08:59:29,HYPE,Close Short,44.21,11.41,504.4361,0.226996,-4.574205999999999
2025/11/1 10:33:04,SOL,Open Short,185.84,2.03,377.25519999999995,0.169764,-0.169764
2025/11/1 10:35:58,BNB,Open Short,1081.9,0.091,98.4529,0.044303,-0.044303
2025/11/1 11:09:02,SOL,Close Short,186.77,2.03,379.1431,0.170614,-2.0585139999999997
2025/11/1 11:09:05,BNB,Close Short,1087.8,0.091,98.98979999999999,0.044545,-0.581445
2025/11/1 11:21:03,SOL,Open Short,187.1,1.98,370.45799999999997,0.166706,-0.166706
2025/11/1 12:17:56,SOL,Close Short,186.31,1.98,368.8938,0.166002,1.398198
2025/11/1 13:20:54,ETH,Close Short,3864.8259848949,0.4899,1893.3782500000116,0.852018,-10.123857999999998
2025/11/1 13:24:09,HYPE,Open Long,44.35,8.3,368.105,0.165647,-0.165647
2025/11/1 13:41:58,HYPE,Close Long,44.376,8.3,368.3208,0.165744,0.05005599999999999
2025/11/1 13:48:02,BNB,Open Long,1087.1,0.339,368.5269,0.165837,-0.165837
2025/11/1 13:50:58,BNB,Close Long,1086,0.339,368.15400000000005,0.165669,-0.5385690000000001
2025/11/1 13:57:04,ETH,Open Long,3852.3955324152,0.5954,2293.71630000001,1.03217,-1.03217
2025/11/1 14:02:58,ETH,Close Long,3856,0.5954,2295.8624,1.033138,1.1162560000000001
2025/11/1 14:12:04,SOL,Open Short,186.02,1.97,366.4594,0.164906,-0.164906
2025/11/1 14:23:57,HYPE,Open Short,43.591,8.44,367.90803999999997,0.165558,-0.165558
2025/11/1 15:12:04,ADA,Open Short,0.61139,600,366.834,0.165075,-0.165075
2025/11/1 15:57:07,HYPE,Close Short,43.847,8.44,370.06868,0.16653,-2.3271699999999997
2025/11/1 16:09:43,XRP,Open Short,2.502,146,365.292,0.164381,-0.164381
2025/11/1 16:15:05,ADA,Close Short,0.613546,600,368.12760000000003,0.165654,-1.459254
2025/11/1 17:02:54,XRP,Close Short,2.5105,146,366.533,0.164939,-1.405939
2025/11/1 17:56:58,HYPE,Open Short,43.204,10.42,450.18568,0.202583,-0.202583
2025/11/1 18:50:57,HYPE,Close Short,43.496,10.42,453.22832,0.203952,-3.246592
2025/11/1 19:24:11,ADA,Open Short,0.61241,588,360.09708,0.162043,-0.162043
2025/11/1 19:27:02,ETH,Open Short,3873,0.3928,1521.3144,0.684591,-0.684591
2025/11/1 19:39:02,SOL,Close Short,185.6479695431,1.97,365.726499999907,0.164574,0.568326
2025/11/1 20:36:05,SOL,Open Short,186.44,1.97,367.28679999999997,0.165279,-0.165279
2025/11/1 21:02:48,ADA,Close Short,0.61217,588,359.95596,0.16198,-0.020860000000000017
2025/11/1 21:20:56,BNB,Open Short,1087.1,0.331,359.8301,0.161923,-0.161923
2025/11/1 22:45:00,ETH,Close Short,3871.2,0.3928,1520.60736,0.684273,0.02276699999999998
2025/11/1 23:20:55,BNB,Close Short,1092.1,0.331,361.4851,0.162668,-1.817668
2025/11/2 01:06:38,ETH,Open Short,3877,0.4821,1869.1017,0.841095,-0.841095
2025/11/2 02:11:59,ETH,Close Short,3869.8,0.4821,1865.63058,0.839533,2.631587
2025/11/2 02:15:17,ETH,Open Short,3866.4,0.4856,1877.52384,0.844885,-0.844885
2025/11/2 02:32:49,ETH,Close Short,3869.4,0.4856,1878.98064,0.845541,-2.302341
2025/11/2 03:02:58,BNB,Open Long,1092.7,0.615,672.0105,0.302404,-0.302404
2025/11/2 03:53:58,HYPE,Open Long,43.528,8.2,356.92959999999994,0.160618,-0.160618
2025/11/2 03:59:56,HYPE,Close Long,43.504,8.2,356.73279999999994,0.160529,-0.357329
2025/11/2 04:32:54,BNB,Close Long,1096.2,0.615,674.163,0.303373,1.8491269999999997
2025/11/2 04:51:01,ETH,Open Short,3882.6,0.4808,1866.75408,0.840039,-0.840039
2025/11/2 05:41:53,SOL,Close Short,186.09,1.97,366.5973,0.164968,0.524532
2025/11/2 05:50:59,XRP,Open Short,2.4954,147,366.8238,0.16507,-0.16507
2025/11/2 06:00:03,SOL,Open Short,185.27,0.01,1.8527000000000002,0.000833,-0.000833
2025/11/2 06:47:55,ETH,Close Short,3872.2,0.4808,1861.7537599999998,0.837789,4.162531
2025/11/2 06:51:09,ETH,Open Short,3869.4,0.487,1884.3978,0.847979,-0.847979
2025/11/2 06:57:02,SOL,Close Short,186.08,0.01,1.8608000000000002,0.000837,-0.008936999999999999
2025/11/2 06:57:05,BNB,Open Short,1093.6,0.001,1.0936,0.000492,-0.000492
2025/11/2 07:14:53,XRP,Close Short,2.4993,147,367.39709999999997,0.165328,-0.7386280000000001
2025/11/2 07:23:59,BNB,Close Short,1094.1,0.001,1.0940999999999999,0.000492,-0.000992
2025/11/2 07:35:53,ETH,Close Short,3873.6,0.487,1886.4432,0.848899,-2.8942989999999997
2025/11/2 07:42:05,XRP,Open Short,2.5045,200,500.90000000000003,0.225405,-0.225405
2025/11/2 07:51:03,ETH,Open Short,3872,0.4465,1728.848,0.777981,-0.777981
2025/11/2 08:21:02,XRP,Close Short,2.4986,200,499.72,0.224874,0.9551259999999999
2025/11/2 08:21:05,SOL,Open Short,185.23,1.94,359.34619999999995,0.161705,-0.161705
2025/11/2 08:27:05,HYPE,Open Short,42.632,3.4,144.94879999999998,0.065226,-0.065226
2025/11/2 08:44:58,HYPE,Close Short,42.434,3.4,144.2756,0.064924,0.608276
2025/11/2 09:45:02,BNB,Open Short,1092,0.135,147.42000000000002,0.066339,-0.066339
2025/11/2 09:56:59,ETH,Close Short,3868.8,0.4465,1727.4192,0.777338,0.6514620000000001
2025/11/2 10:35:55,ETH,Open Short,3882.5,0.4452,1728.489,0.77782,-0.77782
2025/11/2 11:05:46,SOL,Close Short,185.39,1.94,359.65659999999997,0.161845,-0.472245
2025/11/2 12:15:01,SOL,Open Short,185.65,1.92,356.448,0.160401,-0.160401
2025/11/2 12:26:56,SOL,Close Short,186.06,1.92,357.23519999999996,0.160755,-0.947955
2025/11/2 12:26:59,ETH,Close Short,3884.3,0.4452,1729.29036,0.77818,-1.57954
2025/11/2 12:32:56,SOL,Open Short,186.1,1.91,355.45099999999996,0.159952,-0.159952
2025/11/2 12:51:09,SOL,Close Short,187.58,1.91,358.2778,0.161225,-2.988025
2025/11/2 12:56:58,SOL,Open Short,187.8615508021,1.87,351.30109999992703,0.158085,-0.158085
2025/11/2 19:36:32,ETH,Open Short,3887.8,0.4374,1700.5237200000001,0.765235,-0.765235
2025/11/2 20:48:31,ETH,Close Short,3872.2,0.4374,1693.70028,0.762165,6.061275
2025/11/2 20:48:34,SOL,Close Short,185.3555080214,1.87,346.614800000018,0.155975,4.53023
2025/11/2 20:51:23,ETH,Open Short,3875,0.542,2100.25,0.945112,-0.945112
2025/11/2 21:18:20,ETH,Close Short,3861.6,0.542,2092.9872,0.941844,6.320956000000001
2025/11/2 21:27:25,ETH,Open Short,3859.1,0.5512,2127.13592,0.957211,-0.957211
2025/11/2 21:42:17,BNB,Close Short,1083.1,0.135,146.2185,0.065798,1.135702
2025/11/2 22:18:27,BNB,Open Short,1079.8,0.141,152.25179999999997,0.068513,-0.068513
2025/11/2 23:21:33,BNB,Close Short,1082.9,0.141,152.6889,0.06871,-0.50581
2025/11/2 23:27:36,ADA,Open Short,0.60286,249,150.11213999999998,0.06755,-0.06755
2025/11/3 01:03:13,ETH,Close Short,3860.3,0.5512,2127.79736,0.957508,-1.618948
2025/11/3 01:21:24,ETH,Open Short,3853.3,0.5488,2114.6910399999997,0.95161,-0.95161
2025/11/3 01:24:18,ADA,Close Short,0.59901,249,149.15349,0.067119,0.891531
2025/11/3 02:36:17,ETH,Close Short,3860,0.5488,2118.368,0.953265,-4.630224999999999
2025/11/3 02:48:22,HYPE,Open Short,41.951,10.72,449.71472000000006,0.202371,-0.202371
2025/11/3 04:42:14,HYPE,Close Short,41.53,10.72,445.20160000000004,0.20034,4.31278
2025/11/3 04:57:18,SOL,Open Short,184.41,2.71,499.7511,0.224887,-0.224887
2025/11/3 05:03:20,XRP,Open Short,2.4983,144,359.7552,0.161889,-0.161889
2025/11/3 05:06:25,ADA,Open Short,0.6011049584,601,361.2640799984,0.162568,-0.162568
